codigo_unico,snip,fecha_registro,nombre_inversion,estado,tipo_inversion,programa_pmi,ompi,uf,uei,situacion,decreto_emergencia,cadena_funcional,viabilidad_aprobacion,costo_aprobado,beneficiarios,expediente_tecnico,reg_seguimiento,inicio_ejecucion,fin_ejecucion,inversion_actualizado,sol_controversias,carta_fianza,inver_total,costo_inversion,devengado_acumulado,avance_financiero_acum,saldo,fecha_primerdevengado,fecha_ultimodevengado,seaceobra,seaceconsul,seacebien,seaceserv
2329737,366092,04/10/2016,"MEJORAMIENTO DE LA PRESTACION DE SERVICIOS EDUCATIVOS DE NIVEL INICIAL N 308, 270 Y 276  EN LA LOCALIDAD DE IBERIA, DISTRITO DE IBERIA - TAHUAMANU - MADRE DE DIOS",ACTIVO,PROYECTO DE INVERSION,SI,OPMI DE LA MUNICIPALIDAD DISTRITAL DE IBERIA,UF DE LA MUNICIPALIDAD DISTRITAL DE IBERIA,UEI DE LA MUNICIPALIDAD DISTRITAL DE IBERIA,VIABLE,NO,EDUCACIÓN - EDUCACIÓN BÁSICA - EDUCACIÓN INICIAL,07/10/2016,"4,841,505.00",60,SI,SI,01/01/2022,31/08/2022,"6,245,338.64",0.00,0.00,"6,245,338.64","6,245,338.64","96,200.00",1.5 %,"6,149,138.64",JUN-2020,OCT-2020,,"1CONTRATACIÓN DEL SERVICIO DE CONSULTORÍA DE OBRA: PARA LA ELABORACIÓN DE LOS EXPEDIENTE TÉCNICO ¿MEJORAMIENTO DE LA PRESTACIÓN DE SERVICIOS EDUCATIVOS DEL NIVEL INICIAL N° 308, 270 Y 276 EN LA LOCALIDAD DE IBERIA, DISTRITO DE IBERIA ¿ TAHUAMANU ¿ MADRE DE DIOS¿CONSORCIO EDUCATIVO IBERIACONTRATO N.º 006 ¿ 2020 ¿ MDI20/02/2020148,000.00148,000.00",,
2330181,366462,16/09/2016,"MEJORAMIENTO DE LA CAPACIDAD DE GESTION DE BIENES Y SERVICIOS MUNICIPALES DE PROMOCION DE LA GESTION SOSTENIBLE DE LOS RECURSOS NATURALES EN EL DISTRITO DE TAMBOPATA, PROVINCIA DE TAMBOPATA - MADRE DE DIOS",ACTIVO,PROYECTO DE INVERSION,SI,OPMI DE LA MUNICIPALIDAD PROVINCIAL DE TAMBOPATA,UF DE LA MUNICIPALIDAD PROVINCIAL DE TAMBOPATA,UEI DE LA MUNICIPALIDAD PROVINCIAL DE TAMBOPATA,VIABLE,NO,"PLANEAMIENTO, GESTIÓN Y RESERVA DE CONTINGENCIA - GESTIÓN - DIRECCIÓN Y SUPERVISIÓN SUPERIOR",13/07/2017,"1,108,348.55","79,289",SI,SI,01/02/2018,07/02/2023,"1,108,348.55",0.00,0.00,"1,108,348.55","1,108,348.55","1,088,023.66",98.2 %,"20,324.89",MAR-2018,DIC-2020,,,"1ADQUISICION DE SISTEMA INTEGRADO DE MONITOREO DE CALIDAD DE AIRE (ANALIZADOR DE GASES) Y ESTACION DE CALIDAD DE AIRE PARA MATERIAL PARTICULADO (PERFILADOR) PARA EL PROYECTO:""MEJORAMIENTO DE LA CAPACIDAD DE GESTION DE BIENES Y SERVICIOS MUNICIPALES DEZAMTSU AMBIENTAL S.A.C.CONTRATO N° 004-2019-MPT-GM10/05/2019222,500.00222,500.00",
2330248,368074,12/09/2016,"MEJORAMIENTO Y AMPLIACIÓN DEL SERVICIO DE EDUCACIÓN PRIMARIA EN LAS I.E. N52066 SHINTUYA Y N50918 JOSE ABELARDO QUÑONES Y EDUCACIÓN SECUNDARIA EN LAS I.E VIRGEN MADRE DE DIOS Y PALOTOA DE LA COMUNIDAD NATIVA DE SHINTUYA Y COMUNIDAD DE PALOTOA, DISTRITO DE MANU, PROVINCIA DE MANU, REGION DE MADRE DE DIOS",ACTIVO,PROYECTO DE INVERSION,NO,OPMI DEL GOBIERNO REGIONAL MADRE DE DIOS,SUB-REGION MANU,UEI 1392 SUB REGION MANU,VIABLE,NO,EDUCACIÓN - EDUCACIÓN BÁSICA - EDUCACIÓN PRIMARIA,10/11/2016,"6,314,365.00","1,837",SI,SI,01/09/2017,29/12/2021,"9,873,751.9",0.00,0.00,"9,873,751.9","9,873,751.9","9,416,763.21",95.4 %,"456,988.68",DIC-2016,DIC-2021,,,"1Adquisicion de Puertas y venstana de madera para la obra ejecutada en la Localidad de ShintuyaMICHIE ARCHITECTS S.A.C.009-202114/09/202194,900.0094,900.001SUMINISTRO DE  CEMENTO PORTLAND PUZOLLANICO TIPO IP DE (42.5KG) para la SEC. FUN 001GRUPO SANTA FE SOCIEDAD ANONIMA CERRADA - GRUPO SANTA FE S.A.C.002-202112/03/202164,375.0064,375.001SUMINISTRO DE  CEMENTO PORTLAND PUZOLLANICO TIPO IP DE (42.5KG) para la SEC. FUN 017GRUPO SANTA FE SOCIEDAD ANONIMA CERRADA - GRUPO SANTA FE S.A.C.CONTRATO Nº 002-2021-GOREMAD/GSR-MANU-G12/03/202157,800.0057,800.001ADQUISICIÓN DE MAYOLICA 25CM X 40 CM COLOR BLANCO, CERAMICO 45 CM X 45 CM, CERAMICO 30CM X 30 CM  PARA LA SEC. FUN 01COMERCIAL B & R SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA-COMERCIAL B & R S.R.L.CONTRATO Nº 28-202026/11/202045,232.0045,232.001ADQUISICIÓN DE MAYOLICA 25CM X 40 CM COLOR BLANCO, CERAMICO 45 CM X 45 CM, CERAMICO 30CM X 30 CM  PARA LA SEC. FUN 21COMERCIAL B & R SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA-COMERCIAL B & R S.R.L.CONTRATO Nº 29-202026/11/202046,444.0046,444.001ADQUISICION DE CUMBRERA INFERIOR PARA TEJA ADNINA DE 0.72 X0.35M E=05mm, CUMBRERAS SUPERIOR PARA TEJA ANDINA  DE 0.72X 1.35M E=05mm, TEJA ANDINA  5mm X 72 cm X 1.14 MMBIENES Y SERVICIOS FAEDU SOCIEDAD ANONIMA CERRADA - BYS FAEDU S.A.C.CONTRATO Nº 02624/11/202079,974.0079,974.001ADQUISICION DE CUMBRERA INFERIOR PARA TEJA ADNINA DE 0.72 X0.35M E=05mm, CUMBRERAS SUPERIOR PARA TEJA ANDINA  DE 0.72X 1.35M E=05mm, TEJA ANDINA  5mm X 72 cm X 1.14 MMBIENES Y SERVICIOS FAEDU SOCIEDAD ANONIMA CERRADA - BYS FAEDU S.A.C.CONTRATO Nº 027-202024/11/202068,948.0068,948.001SUMINISTRO DE  5150 BOLSA DE CEMENTO PORTLAND TIPO IP (42.5KG) PARA LA SEC FUN Nº 021(OBRA PALOTOA)GRUPO SANTA FE SOCIEDAD ANONIMA CERRADA - GRUPO SANTA FE S.A.C.01004/06/2020109,800.00109,800.002SUMINISTRO DE 91711 BOLSAS DE CEMENTO PORTLAND TIPO IP (42.5KG) PARA LA SEC. FUN 001(OBRA SHINTUYA)CODECO E.I.R.L00904/06/2020132,500.00132,500.001LADRILLO KING KONG DE 9 cm X 12 cm X 24 cm y LADRILLO DE ARCILLA PARA TECHO 12 cm X 30 cm X 30 cmCLAUDIO FERMIN MAMANI CAHUANA - CORPORACION DAIR SAC 25-201920/09/201973,850.0073,850.001LADRILLO DE ARCILLA KING KONG DE 9 cm X 12 cm X 24 cmCLAUDIO FERMIN MAMANI CAHUANA - CORPORACION DAIR SAC 24-201920/09/201993,150.0064,350.002LADRILLO PARA TECHO DE 8 HUECOS  12 cm X 30 cm X 30 cmCLAUDIO FERMIN MAMANI CAHUANA - CORPORACION DAIR SAC 24-201920/09/201993,150.0028,800.001CEMENTO PORTLAND PUZOLANICO TIPO IP X 42.50 KGCONSTRUCSELVA S.A.C.23-201919/09/201986,250.00229,999.001CEMENTO PORTLAND PUZOLANICO TIPO IP X 42.50 KGCONSTRUCSELVA S.A.C.22-201919/09/201993,000.00216,999.001ADQUISICION DE  CEMENTO PORTLAND TIPO  IP (42.5kLG) PARA LA META  003COMERCIAL B & R SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA-COMERCIAL B & R S.R.L.16-201920/06/201978,200.0078,200.001ADQUISICIÓN DE CEMENTO PORTLAND PUZOLANICO TIPO IP (42.50 Kg) PARA LA SEC. FUN. 025COMERCIAL B & R SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA-COMERCIAL B & R S.R.L.19-201923/07/201963,200.0063,200.001ADQUISICIÓN DE FIERRO CORRUGADO FY 4200 GRADO 60 PARA LA SEC. FUNC.  025CONSTRUCSELVA S.A.C.17-201921/06/2019187,000.00187,000.001ADQUISICION DE FIERRO CORRUGADO FY 4200 GRADO 60 PARA LA META 003FERRETERIA INTEROCEANICA EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA  - FERRETERIA INTEROCEANICA20-2019-GOREMAD/GSR-MANU-G31/07/2019211,551.00211,551.00","1CONTRATACIÓN DE SERVICIO DE INSTALACIÓN DE ESTRUCTURA METALICAS DE TECHO PARA LOZA DEPORTIVA A TODO COSTO  PARA LA SEC FUN  021 (OBRA PALOTOA).VARGAS BELLOTA LINDERT23-202009/11/2020148,000.00148,000.001CONTRATACIÓN DE SERVICIO DE INSTALACIÓN DE ESTRUCTURA METALICAS DE TECHO PARA LOZA DEPORTIVA A TODO COSTO  PARA LA SEC FUN 001 (OBRA SHINTUYA).VARGAS BELLOTA LINDERT022-202009/11/2020145,000.00145,000.001SERVICIO DE SUMINISTRO FABRICACIÓN E INSTALACIÓN Y PINTADO A TODO COSTO DE ESTRUCTURA METÁLICA PARA CERCO PERIMETRICO PARA LA SEC FUN 021 OBRA PALOTOAVARGAS BELLOTA LINDERTcontrato nº 20-202022/10/202066,000.0066,000.00"
2330347,368171,13/09/2016,"MEJORAMIENTO Y REHABILITACION DEL CAMINO VECINAL NUEVA VISTA - COMUNIDAD DE MIRAFLORES DEL, DISTRITO DE LAS PIEDRAS - TAMBOPATA - MADRE DE DIOS",ACTIVO,PROYECTO DE INVERSION,NO,OPMI DE LA MUNICIPALIDAD DISTRITAL DE LAS PIEDRAS,UF DE LA MUNICIPALIDAD DISTRITAL DE LAS PIEDRAS,UEI DE LA MUNICIPALIDAD DISTRITAL DE LAS PIEDRAS,VIABLE,NO,TRANSPORTE - TRANSPORTE TERRESTRE - VÍAS VECINALES,28/09/2016,"2,532,645.00",254,SI,SI,01/12/2020,30/03/2022,"6,128,020.48",0.00,0.00,"6,128,020.48","6,128,020.48","93,226.5",1.5 %,"6,034,793.98",OCT-2020,DIC-2020,,"1CONTRATACION DE SERVICIO DE CONSULTORIA PARA LA Elaboración del Expediente Técnico del proyecto ¿MEJORAMIENTO Y REHABILITACION DEL CAMINO VECINAL NUEVA VISTA - COMUNIDAD DE MIRAFLORES DEL, DISTRITO DE LAS PIEDRAS ¿ PROVINCIA DE TAMBOPATA - MADRE DE DCONSORCIO HORIZONTECONTRATO N°006-2020-A-MDLP/ALC.26/08/202093,227.0093,227.00",,
2330726,368576,20/09/2016,"RECUPERACION DEL ECOSISTEMA CON POTENCIAL ECOTURISMO Y BELLEZA ESCENICA, EN LOS PROCESOS DE RECORRIDO E INFORMACION, EN EL SECTOR MALECON DE LA LOCALIDAD DE DISTRITO DE IÑAPARI, PROVINCIA DE TAHUAMANU - MADRE DE DIOS",ACTIVO,PROYECTO DE INVERSION,SI,OPMI DE LA MUNICIPALIDAD PROVINCIAL DE TAHUAMANU,UF DE LA MUNICIPALIDAD PROVINCIAL DE TAHUAMANU,UEI DE LA MUNICIPALIDAD PROVINCIAL DE TAHUAMANU,VIABLE,NO,"AMBIENTE - DESARROLLO ESTRATÉGICO, CONSERVACIÓN Y APROVECHAMIENTO SOSTENIBLE DEL PATRIMONIO NATURAL - CONSERVACIÓN Y APROVECHAMIENTO SOSTENIBLE DE LA DIVERSIDAD BIOLÓGICA Y DE LOS RECURSOS NATURALES",07/11/2016,"1,037,877.94","1,288",SI,SI,16/08/2017,29/12/2023,"1,422,742.52",0.00,0.00,"1,422,742.52","1,422,742.52","1,407,742.49",98.9 %,"15,000.03",DIC-2016,DIC-2020,,,,"1CONTRATACIÓN DE SERVICIO A TODO COSTO PARA LA  CONSTRUCCION DE LA PARTIDA DE FABRICACION E INSTALACION DE MICROPILOTES, PLATEA DE CIMENTACION, DADOS DE CONCRETO Y CONCRETO SIMPLE EN EL MIRADOR ECOTURISTICO DE LA OBRA: ¿RECUPERACIÓN DEL ECOSISTEMA CON POTENCIAL ECOTURÍSTICO Y BELLEZA ESCENICA EN LOS PROCESOS DE RECUPERACIÓN, RECORRIDO E INFORMACIÓN EN EL SECTOR MALECON DEL DISTRITO DE IÑAPARI, PROVINCIA DE TAHUAMANU - MADRE DE DIOS¿MERCEDES ABANTO HILLMAN ALI34-2017-MP-TAH-SGL07/08/2017241,600.00241,600.001CONTRATACIÓN DE SERVICIO A TODO COSTO PARA LA CONSTRUCCION DE LA PARTIDA DE ESTRUCTURA METALICA DEL MIRADOR ECOTURISTICO DE LA OBRAINGENIEROS MANEJANDO RECURSO HIDRICO Y MEDIO AMBIENTE SOCIEDAD ANONIMA CERRADA33-2017-MP-TAH/SGL18/07/2017399,000.00399,000.00"
2331022,369561,21/09/2016,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO EN EL CACERIO  DE PUERTO PUNKIRI, DISTRITO DE HUEPETUHE - MANU - MADRE DE DIOS",ACTIVO,PROYECTO DE INVERSION,NO,OPMI DE LA MUNICIPALIDAD DISTRITAL DE HUEPETUHE,UF DE LA MUNICIPALIDAD DISTRITAL DE HUEPETUHE,UEI DE LA MUNICIPALIDAD DISTRITAL DE HUEPETUHE,VIABLE,NO,SANEAMIENTO - SANEAMIENTO - SANEAMIENTO RURAL,27/11/2016,"2,061,591.00",264,SI,SI,28/09/2017,14/12/2018,"2,237,288.91",0.00,0.00,"2,237,288.91","2,237,288.91","2,199,519.41",98.3 %,"37,769.5",FEB-2017,DIC-2019,"1Ejecución de obra ¿Mejoramiento y ampliación del servicio de agua potable en el caserío de puerto Punkiri, distrito de Huepetuhe ¿ Manu ¿ Madre de Dios¿CONSORCIO PUERTO PUNKIRI037-201726/12/20171,799,795.001,799,795.00","1Contratación de consultoría para Supervisión de la Obra: ¿Mejoramiento y ampliación del servicio de agua potable y saneamiento en el Caserío de Puerto Punkiri, Distrito de Huepetuhe ¿ Manu ¿ Madre de Dios¿SANTOS ALBINES WILDER NEWELL038-201726/12/2017129,279.00129,279.00",,
2331244,370589,27/09/2016,"MEJORAMIENTO DEL CAMINO VECINAL  TRAMO - MAVILA VILLA DE BOY DEL, DISTRITO DE LAS PIEDRAS - TAMBOPATA - MADRE DE DIOS",ACTIVO,PROYECTO DE INVERSION,SI,OPMI DE LA MUNICIPALIDAD DISTRITAL DE LAS PIEDRAS,UF DE LA MUNICIPALIDAD DISTRITAL DE LAS PIEDRAS,UEI DE LA MUNICIPALIDAD DISTRITAL DE LAS PIEDRAS,VIABLE,NO,TRANSPORTE - TRANSPORTE TERRESTRE - VÍAS VECINALES,28/09/2016,"1,186,775.33",77,NO,SI,,,"3,217,181.55",0.00,0.00,"3,217,181.55","3,217,181.55","32,200.00",1 %,"3,184,981.55",JUL-2019,DIC-2019,,,,
2331294,370636,28/09/2016,"MEJORAMIENTO DEL SERVICIO DE RADIODIFUSION TELEVISIVA DEL CANAL REGIONAL EN LA LOCALIDAD DE PUERTO MALDONADO DEL DISTRITO Y PROVINCIA DE TAMBOPATA, DEPARTAMENTO MADRE DE DIOS",CERRADO,PROYECTO DE INVERSION,NO,OPMI DEL GOBIERNO REGIONAL MADRE DE DIOS,DIRECCIÓN REGIONAL DE TRANSPORTES Y COMUNICACIONES,GOBIERNO REGIONAL MADRE DE DIOS,VIABLE,NO,COMUNICACIONES - TELECOMUNICACIONES - SERVICIOS DE TELECOMUNICACIONES,13/01/2017,"2,418,115.00","64,214",SI,SI,16/01/2019,15/04/2019,"2,418,580.9",0.00,0.00,"2,418,580.9","2,418,580.9","2,175,731.4",90 %,"242,849.5",ENE-2019,DIC-2019,,,"1ADQUISICIÓN DE CAMIONETA PICK UP 4X4 PARA EL PROYECTO ""MEJORAMIENTO DEL SERVICIO DE RADIODIFUSIÓN TELEVISIVA DEL CANAL REGIONAL EN LA LOCALIDAD DE PUERTO MALDONADO, DISTRITO Y PROVINCIA DE TAMBOPATA DEPARTAMENTO DE MADRE DE DIOSCORPORACION AUTOMOTRIZ DEL SUR S.A.CONTRATO  Nro.  16 - 2019-GOREMAD-DRTC-MDD03/12/2019142,900.00142,900.001EQUIPOS DE COMPUTO Y PERIFÉRICOSINVERSIONES SOYFER E.I.R.L.CONTRATO  Nro.  07 - 2019-GOREMAD-DRTC-MDD30/05/2019120,000.00120,000.001TORRE AUTOSOPORTADA DE 50 METROS INCLUYE INSTALACIONCOMATPERU S.A.CCONTRATO Nº 05-2019-GOREMAD-DRTC-MDD22/05/2019146,676.00146,676.001CAMIONETA MINIVAN PANELMOTORS CISNE SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADACONTRATO Nº 006-2019-GOREMAD-DRTC-MDD22/05/201989,540.0089,540.001EQUIPOS DE TRANSMISION DE SEÑAL DE TVBROADCAST PERU S.A.C.CONTRATO 02-2019-GORMAD-DRTC-MDD09/05/2019397,600.00397,600.001EQUIPOS DE AUDIO Y VIDEOTELVICOM S.A.CONTRATO Nro. 04-2019-GOREMAD-DRTC-MDD08/05/2019270,367.00270,367.001ADQUISICION DE SISTEMA DE ENLACE MICROONDAS PARA EL PROYECTO DE MEJORAMIENTO DEL SERVICIO DE RADIODIFUSIÓN TELEVISIVA DEL CANAL REGIONALBROADCAST PERU S.A.C.CONTRATO Nro. 01-2019-GOREMAD-DRTC-MDD09/05/2019104,080.00104,080.001ADQUISICION DE CAMARA FILMADORA PROFESIONALTELVICOM S.A.CONTRATO Nro. 03-2019-GOREMAD-DRTC-MDD08/05/2019320,167.00320,167.001ADQUISICION DE GRUPO ELECTROGENO DE 10 KVA PARA EL PROYECTO MEJORAMIENTO DEL SERVICIO DE RADIODIFUSIÓN TELEVISIVA DEL CANAL REGIONALAREM PERU S.A.C.023-201925/04/201948,000.0048,000.00",
2331366,370704,28/09/2016,"MEJORAMIENTO DEL SISTEMA DE AGUA E INSTALACION DEL SISTEMA DE DESAGUE EN LA LOCALIDAD DE CAYCHIHUE BARRACA, DISTRITO DE HUEPETUHE - MANU - MADRE DE DIOS",ACTIVO,PROYECTO DE INVERSION,SI,OPMI DE LA MUNICIPALIDAD DISTRITAL DE HUEPETUHE,UF DE LA MUNICIPALIDAD DISTRITAL DE HUEPETUHE,UEI DE LA MUNICIPALIDAD DISTRITAL DE HUEPETUHE,VIABLE,NO,SANEAMIENTO - SANEAMIENTO - SANEAMIENTO RURAL,12/12/2016,"3,199,204.00",589,SI,SI,12/08/2020,28/02/2022,"4,604,356.27",0.00,0.00,"4,604,356.27","4,604,356.27","4,309,735.98",93.6 %,"294,620.28",OCT-2017,NOV-2021,"1MEJORAMIENTO DEL SISTEMA DE AGUA E INSTALACIONES DEL SISTEMA DE DESAGUE EN LA LOCALIDAD DE CAYCHIHUE, BARRACA DEL DISTRITO DE HUEPETUHE, MADRE DE DIOS.CONSORCIO CAYCHIHUECONTRATO N° 02 -2020 LOG/MDH/M. LICITACION PUBLICA N°02-2019-MDH-M-MDD05/03/20204,126,056.004,126,056.00","1NINGUNA OBSERVACIÓNCONSORCIO SUPERVISOR HUEPETUHE03-2020-LOG-MDH-M29/07/2020117,827.00117,827.00",,
2331874,371183,04/10/2016,"MEJORAMIENTO DEL SERVICIO DE SEGURIDAD CIUDADANA EN LA LOCALIDAD DE IBERIA, DISTRITO DE IBERIA - TAHUAMANU - MADRE DE DIOS",ACTIVO,PROYECTO DE INVERSION,SI,OPMI DE LA MUNICIPALIDAD DISTRITAL DE IBERIA,UF DE LA MUNICIPALIDAD DISTRITAL DE IBERIA,UEI DE LA MUNICIPALIDAD DISTRITAL DE IBERIA,VIABLE,NO,ORDEN PÚBLICO Y SEGURIDAD - ORDEN INTERNO - SEGURIDAD VECINAL Y COMUNAL,30/11/2016,"4,215,198.00","8,531",SI,SI,01/07/2020,31/05/2021,"2,493,176.64",0.00,0.00,"2,493,176.64","2,493,176.64","18,000.00",0.7 %,"2,475,176.64",OCT-2019,NOV-2020,,,,
2332618,371886,18/10/2016,CREACION DE LOS SERVICIOS EDUCATIVOS EN LA I.E.I. N 423 DE LA URB. ARTURO Y OLGA DEL DISTRITO Y PROVINCIA DE TAMBOPATA-REGION DE MADRE DE DIOS,ACTIVO,PROYECTO DE INVERSION,NO,OPMI DEL GOBIERNO REGIONAL MADRE DE DIOS,AREA FUNCIONAL DE ESTUDIOS Y PROYECTOS - SEDE CENTRAL GOREMAD,UEI  GOBIERNO REGIONAL MADRE DE DIOS-SEDE CENTRAL,VIABLE,NO,EDUCACIÓN - EDUCACIÓN BÁSICA - EDUCACIÓN INICIAL,23/12/2016,"3,775,716.00",955,SI,SI,03/09/2018,25/02/2022,"4,571,457.38",0.00,0.00,"4,571,457.38","4,571,457.38","4,520,476.88",98.9 %,"50,980.5",FEB-2019,DIC-2021,,,"1ADQUISICION E INSTALACION DE PUERTAS DE MADERALUIZAR ASTETE ELVIS314731/12/201943,500.0043,500.001ADQUISICION DE MOBILIARIOLUIZAR ASTETE ELVIS311030/12/201964,262.0064,262.001CEMENTO PORTLAND PUZOLANICO TIPO IP X 42.5 KGFERRETERIA JHON EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA - FERRETERIA JHON E.I.R.L.274506/12/201967,500.0067,500.001ADQUISICIÓN DE MADERA CORRIENTE  PARA LA OBRA CREACION DE LOS SERVICIOS  EDUCATIVOS EN LA I.E.I.  Nro. 423  DE LA URB. ARTURO Y OLGA DEL DISTRITO Y PROVINCIA DE TAMBOPATA - REGION MADRE DE DIOSINVERSIONES DJ EL CARIBE S.A.C.126818/07/201961,716.0061,716.001ADQUISICION DE ARENA FINA, ARENA GRUESA Y PIEDRA SELECCIONADA ½¿(AGREGADO GRUESO DE ½ PARA CONCRETO) PARA LA OBRA: ¿CREACION DE LOS SERVICIOS EDUCATIVOS EN LA I.E.I. Nº 423 EN LA URB. ARTURO Y OLGA DEL DISTRITO Y PROVINCIA DE TAMBOPATA, REGION MADREINVERSIONES CORPORATIVAS MELQUI S.A.C.75928/05/201937,275.0037,275.001ADQUISICION DE LADRILLOS DE ARCILLA PARA LA OBRA CREACION Y MEJORAMIENTO DE LOS SERVICIOS EDUCATIVOS EN LA IEI N 423 DE LA URB. ARTURO Y OLGA DEL DISTRITO Y PROVINCIA DE TAMBOPATA REGION MADRE DE DIOSCOMERCIALIZADORA EL YUYO EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA92725/06/201955,500.0055,500.001ADQUISICION DE CEMENTO PORTLAND PUZOLANICO TIPO IP X 42.5 KG PARA LA OBRA CREACION DE LOS SERVICIOS  EDUCATIVOS EN LA I.E.I.  Nro. 423  DE LA URB. ARTURO Y OLGA DEL DISTRITO Y PROVINCIA DE TAMBOPATA - REGION MADRE DE DIOSFERRETERIA JHON EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA - FERRETERIA JHON E.I.R.L.06-2019-GOREMAD/GGR25/04/2019114,250.00114,250.001ADQUISICION DE VARILLA DE ACERO CORRUGADO FY=4200 KG/CM2 GRADO 60 DE DIFERENTES MEDIDAS, PARA LA OBRA: CREACIÓN DE LOS SERVICIOS EDUCATIVOS EN LA I.E.I. N° 423 EN LA URB. ARTURO Y OLGA DEL DISTRITO DE TAMBOPATA - PROVINCIA DE TAMBOPATA -REGION MADRECOMERCIAL ARIANA EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA11-2019-GOREMAD/GGR20/05/2019121,800.00121,800.00","1SERVICIO DE CONFECCION E INSTALACION DE VENTANAS DE ALUMINIO CON VIDRIO LAMINADOMAMANI CUCHICARI WILSON0002043-202102/07/202159,999.0059,999.001SERVICIO  SUMINISTRO E INSTALACION  DE COBERTURA  METALICA PARA POLIDEPORTIVO  INCLUYE CANALETA GALVANIZADAP/DRENAJE FLUVIAL PARA LA OBRA CREACION DE LOS SERVICIOS  EDUCATIVOS EN LA I.E.I.  Nro. 423  DE LA URB. ARTURO Y OLGA DEL DISTRITO Y PROVINCIA DE TAMBOPATA - REGION MADRE DE DIOSCORPORACION TINTAYA SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - CORPORACION TINTAYA S.R.L.6015/10/2019199,411.00199,411.00"
2334378,373536,10/11/2016,"MEJORAMIENTO Y REHABILITACION DEL CAMINO VECINAL DESVÍO KM 30.5 QUEBRADA CHONTA, PROVINCIA DE TAMBOPATA - MADRE DE DIOS",ACTIVO,PROYECTO DE INVERSION,SI,OPMI DE LA MUNICIPALIDAD PROVINCIAL DE TAMBOPATA,UF DE LA MUNICIPALIDAD PROVINCIAL DE TAMBOPATA,UEI DE LA MUNICIPALIDAD PROVINCIAL DE TAMBOPATA,VIABLE,NO,TRANSPORTE - TRANSPORTE TERRESTRE - VÍAS VECINALES,18/05/2017,"1,959,655.00","1,697",NO,SI,,,"2,127,968.94",0.00,0.00,"2,127,968.94","2,127,968.94","55,365.42",2.6 %,"2,072,603.52",OCT-2019,OCT-2019,,"1SERVICIO DE CONSULTORIA PARA LA ELABORACIÓN DEL EXPEDIENTE TÉCNICO DEL PROYECTO ¿MEJORAMIENTO Y REHABILITACION DEL CAMINO VECINAL DESVIO KM 30.5 QUEBRADA CHONTA, PROVINCIA DE TAMBOPATA-MADRE DE DIOS. ALVA INGENIEROS CONSTRUCTORES Y CONSULTORES S.A.C. - ALVA INGENIEROS S.A.C.CONTRATO N° 006-2019-MPT-GM21/05/201955,365.0055,365.00",,
