codigo_unico,snip,fecha_registro,nombre_inversion,estado,tipo_inversion,programa_pmi,ompi,uf,uei,situacion,decreto_emergencia,cadena_funcional,viabilidad_aprobacion,costo_aprobado,beneficiarios,expediente_tecnico,reg_seguimiento,inicio_ejecucion,fin_ejecucion,inversion_actualizado,sol_controversias,carta_fianza,inver_total,costo_inversion,devengado_acumulado,avance_financiero_acum,saldo,fecha_primerdevengado,fecha_ultimodevengado,seaceobra,seaceconsul,seacebien,seaceserv
2408643,2408643,02/03/2018,"MEJORAMIENTO DEL SERVICIO EDUCATIVO DEL NIVEL PRIMARIA EN LA I.E. N°14865 DEL CENTRO POBLADO DE SANTA CRUZ,  DISTRITO DE QUERECOTILLO - PROVINCIA DE SULLANA - DEPARTAMENTO DE PIURA",ACTIVO,PROYECTO DE INVERSION,SI,OPMI DEL GOBIERNO REGIONAL PIURA,GERENCIA SUB REGIONAL LUCIANO CASTILLO COLONNA,UEIPI-GSRLCC,VIABLE,NO,EDUCACIÓN - EDUCACIÓN BÁSICA - EDUCACIÓN PRIMARIA,15/03/2018,"3,927,636.03",221,SI,SI,01/08/2019,30/06/2024,"8,806,885.15",0.0,0.0,"8,806,885.15","8,806,885.15","113,130.00",1.3 %,"8,693,755.15",OCT-2018,DIC-2021,,"1SERVICIO DE CONSULTORIA DE OBRA PARA LA ELABORACION DEL EXPEDIENTE TECNICO DE ""MEJORAMIENTO DEL SERVICIO EDUCATIVO DEL NIVEL PRIMARIA EN LA IE. N° 14865 DEL CENTRO POBLADO DE SANTA CRUZ, DISTRITO DE QUERECOTILLO PROVINCIA DE SULLANA- DEPARTAMENTO DE PIURAMORALES RUEDA RICHARD ROLANDO016-201810/07/201865,000.0065,000.00",,
2408913,2408913,08/03/2018,MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD VEHICULAR Y PEATONAL DE LA CALLE NUEVA ESPERANZA MANCORA - DISTRITO DE MANCORA - PROVINCIA DE TALARA - DEPARTAMENTO DE PIURA,ACTIVO,PROYECTO DE INVERSION,SI,OPMI DE LA MUNICIPALIDAD DISTRITAL DE MANCORA,UNIDAD FORMULADORA,UEI DE LA MUNICIPALIDAD DISTRITAL DE MANCORA,VIABLE,"SI, en el marco de la Reconstrucción con Cambios",TRANSPORTE - TRANSPORTE URBANO - VÍAS URBANAS,09/03/2018,"559,989.62",478,NO,NO,01/04/2018,01/07/2018,"559,989.62",0.0,0.0,"559,989.62","559,989.62",0.00,0 %,"559,989.62",,,,,,
2410516,2410516,28/03/2018,"MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD VEHICULAR Y PEATONAL DE LAS CALLES 33, 01 Y 07, MAYTA CAPAC DEL BARRIO MIRAFLORES Y CALLES: SANTA ROSA, PASAJE S/N, TÚPAC AMARU, MARÍA PARADO DE BELLIDO Y PASAJE FÁTIMA BARRIO EMPLEADOS LOS ORGANOS - DISTRITO DE LOS ORGANOS - PROVINCIA DE TALARA - DEPARTAMENTO DE PIURA",ACTIVO,PROYECTO DE INVERSION,SI,OPMI DE LA MUNICIPALIDAD DISTRITAL DE LOS ORGANOS,UF DE LA MUNICIPALIDAD DISTRITAL DE LOS ORGANOS,UEI DE LA MUNICIPALIDAD DISTRITAL DE LOS ORGANOS -TALARA,VIABLE,NO,TRANSPORTE - TRANSPORTE URBANO - VÍAS URBANAS,28/03/2018,"2,365,788.00","3,287",SI,SI,01/05/2019,31/01/2023,"1,902,625.54",0.0,0.0,"1,902,625.54","1,902,625.54","1,894,308.96",99.6 %,"8,316.58",AGO-2018,DIC-2021,"1MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD VEHICULAR Y PEATONAL  DE LAS CALLES 33,01,07 MAYTA CAPAC  DEL BARRIO MIRAFLORES  Y CALLES SANTA ROSA  PASAJE S/N  TUPAC AMRU,MARIA PÁRADO DE BELLIDO  Y PASAJE FATIMA  BARRIO EMPLEADOS  LOS ORGANOS PROVINCIA DE TALARA - PIURACONSORCIO MIRAFLORES003-2019-MDLO-2DO29/11/20191,530,321.001,530,321.00",,,
2410836,2410836,09/04/2018,MEJORAMIENTO DE LOS SERVICIOS RECREACIONALES DE LA IV ETAPA EL INDIO - CASTILLA - DISTRITO DE CASTILLA - PROVINCIA DE PIURA - DEPARTAMENTO DE PIURA,ACTIVO,PROYECTO DE INVERSION,SI,OPMI DE LA MUNICIPALIDAD DISTRITAL DE CASTILLA,UF DE LA MUNICIPALIDAD DISTRITAL DE CASTILLA,UEI DE LA MUNICIPALIDAD DISTRITAL DE CASTILLA,VIABLE,NO,CULTURA Y DEPORTE - DEPORTES - INFRAESTRUCTURA DEPORTIVA Y RECREATIVA,09/04/2018,"1,223,248.18","14,319",SI,SI,16/03/2019,29/10/2024,"1,251,942.4",0.0,0.0,"1,251,942.4","1,251,942.4","273,480.79",21.8 %,"978,461.60",ABR-2019,DIC-2020,"1Ejecución de la obra Mejoramiento de los Servicios Recreacionales en la IV Etapa del A.H. El Indio, Distrito de Castilla, Piura, Piura con Código Único de Inversiones N° 2410836 Meta: Área Recreacional y AccesosCONSORCIO CASTILLA017-201916/10/2019228,988.00228,988.00",,,
2412076,2412076,11/04/2018,MEJORAMIENTO DE LOS SERVICIOS DE TRANSITABILIDAD VEHICULAR Y PEATONAL EN PROLONG. CA.02 ENTRE CA. STA. ELENA HASTA CA. EMILIO VALDIZAN DEL A.H.04 DE NOVIEMBRE  DISTRITO DE SULLANA - PROVINCIA DE SULLANA - DEPARTAMENTO DE PIURA,CERRADO,PROYECTO DE INVERSION,NO,OPMI DE LA MUNICIPALIDAD PROVINCIAL DE SULLANA,UF DE LA MUNICIPALIDAD PROVINCIAL DE SULLANA,UEI DE LA MUNICIPALIDAD PROVINCIAL DE SULLANA,VIABLE,NO,TRANSPORTE - TRANSPORTE URBANO - VÍAS URBANAS,11/04/2018,"408,906.29",287,SI,SI,27/02/2019,12/10/2019,"405,405.49",0.0,0.0,"405,405.49","405,405.49","401,767.26",99.1 %,"3,638.22",MAY-2019,SET-2020,"104 DE NOVIEMBRECONSTRUCCIONES FLOR DE MARIA E.I.R.L.CONTRATO 018-2019-MPS-SGL26/07/2019367,304.00367,304.00",,,
2412474,2412474,10/04/2018,MEJORAMIENTO DEL SERVICIO VIAL EN EL ASENTAMIENTO HUMANO EL INDIO - CASTILLA - DISTRITO DE CASTILLA - PROVINCIA DE PIURA - DEPARTAMENTO DE PIURA,ACTIVO,PROYECTO DE INVERSION,SI,OPMI DE LA MUNICIPALIDAD DISTRITAL DE CASTILLA,UF DE LA MUNICIPALIDAD DISTRITAL DE CASTILLA,UEI DE LA MUNICIPALIDAD DISTRITAL DE CASTILLA,VIABLE,NO,VIVIENDA Y DESARROLLO URBANO - DESARROLLO URBANO Y RURAL - PLANEAMIENTO Y DESARROLLO URBANO Y RURAL,11/04/2018,"22,891,601.69","14,991",SI,SI,02/04/2019,29/10/2024,"29,894,946.71",0.0,0.0,"29,894,946.71","29,894,946.71","1,266,118.59",4.2 %,"28,628,828.12",ABR-2019,DIC-2021,"1MEJORAMIENTO DEL SERVICIO VIAL EN EL ASENTAMIENTO HUMANO EL INDIO 
 - DISTRITO DE CASTILLA-  PIURA - PIURA CUI 2412474 META MEJORAMIENTO DEL SERVICIO VIAL DE LAS CALLES: LAS FLORES DESDE PUENTE LAS FLORES HASTA CALE M, CALLE M DASUAREZC CONSTRUCTORA EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA01-2020-MDC-GAYF-SGL20/01/20201,102,848.001,102,848.00",,,
2412716,2412716,09/05/2018,MEJORAMIENTO DEL SERVICIO DE AGUA DEL SISTEMA DE RIEGO DEL CANAL VEGA OSCURA EN EL SECTOR CARRIZO CARRIZO - DISTRITO DE PAIMAS - PROVINCIA DE AYABACA - DEPARTAMENTO DE PIURA,ACTIVO,PROYECTO DE INVERSION,SI,OPMI DE LA MUNICIPALIDAD DISTRITAL DE PAIMAS,UF DE LA MUNICIPALIDAD DISTRITAL DE PAIMAS,UEI DE LA MUNICIPALIDAD DISTRITAL DE PAIMAS,VIABLE,NO,AGROPECUARIA - RIEGO - INFRAESTRUCTURA DE RIEGO,21/05/2018,"1,325,997.95",108,NO,NO,01/09/2018,01/12/2018,"1,325,997.95",0.0,0.0,"1,325,997.95","1,325,997.95",0.00,0 %,"1,325,997.95",,,,,,
2412911,2412911,30/05/2018,"MEJORAMIENTO DE LOS SERVICIOS DE EDUCACIÓN INICIAL Y PRIMARIA Nº 20055, EL PORTON DEL DISTRITO DE LA HUACA - PROVINCIA DE PAITA - DEPARTAMENTO DE PIURA",ACTIVO,PROYECTO DE INVERSION,SI,OPMI DE LA MUNICIPALIDAD DISTRITAL DE LA HUACA,UF DE LA MUNICIPALIDAD DISTRITAL DE LA HUACA,UEI DE LA MUNICIPALIDAD DISTRITAL DE LA HUACA,VIABLE,"SI, DECRETO SUPREMO N° 040-2018-PCM",EDUCACIÓN - EDUCACIÓN BÁSICA - EDUCACIÓN PRIMARIA,04/06/2018,"5,173,572.43",22,SI,SI,21/12/2018,25/05/2024,"5,173,572.43",0.0,0.0,"5,173,572.43","5,173,572.43","341,803.37",6.6 %,"4,831,769.06",AGO-2018,AGO-2019,"1CONTRATACIÓN DE LA EJECUCIÓN DE LA OBRA: MEJORAMIENTO DE LOS SERVICIOS DE LA INSTITUCIÓN EDUCATIVA DEL NIVEL INICIAL Y PRIMARIA N 20055 EL PORTÓN - DISTRITO DE LA HUACA ¿ PROVINCIA DE PAITA ¿ PIURA - I ETAPAARMANDO VIDAL VILLALTA ING. EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA0311-2018-MDLH/UL05/12/2018302,000.00302,000.00",,,
2412917,2412917,11/06/2018,MEJORAMIENTO DE LOS SERVICIOS EDUCATIVOS DE LA INSTITUCION EDUCATIVA Nº 14760 VICTORIA AUGUSTA VILELA ASTUDILLO DE LA VILLA SANTA ANA LA HUACA DEL DISTRITO DE LA HUACA - PROVINCIA DE PAITA - DEPARTAMENTO DE PIURA,ACTIVO,PROYECTO DE INVERSION,NO,OPMI DE LA MUNICIPALIDAD DISTRITAL DE LA HUACA,UF DE LA MUNICIPALIDAD DISTRITAL DE LA HUACA,UEI DE LA MUNICIPALIDAD DISTRITAL DE LA HUACA,VIABLE,"SI, DECRETO SUPREMO N° 040-2018-PCM",EDUCACIÓN - EDUCACIÓN BÁSICA - EDUCACIÓN PRIMARIA,13/06/2018,"5,265,603.54",413,NO,NO,01/10/2018,01/09/2019,"5,265,603.54",0.0,0.0,"5,265,603.54","5,265,603.54",0.00,0 %,"5,265,603.54",,,,,,
2413204,2413204,05/07/2018,MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD VEHICULAR Y PEATONAL EN LA CALLE JOSE MERCEDES BACA FARIAS DE LA VILLA SANTA ANA DE LA  HUACA  DISTRITO DE LA HUACA - PROVINCIA DE PAITA - DEPARTAMENTO DE PIURA,ACTIVO,PROYECTO DE INVERSION,NO,OPMI DE LA MUNICIPALIDAD DISTRITAL DE LA HUACA,UF DE LA MUNICIPALIDAD DISTRITAL DE LA HUACA,UEI DE LA MUNICIPALIDAD DISTRITAL DE LA HUACA,VIABLE,NO,TRANSPORTE - TRANSPORTE URBANO - VÍAS URBANAS,14/08/2018,"380,461.00",300,NO,NO,01/08/2018,01/10/2018,"380,461.00",0.0,0.0,"380,461.00","380,461.00","322,591.27",84.8 %,"57,869.72",DIC-2018,JUL-2019,"1MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD VEHICULAR Y PEATONAL EN LA CALLE JOSE MERCEDES BACA FARIAS DE LA VILLA SANTA ANA LA HUACA - DISTRITO DE LA HUACA, PROVINCIA DE PAITA, DEPARTAMENTO DE PIURANORPERUANA DE INGENIEROS S.A.C.0291-2018-MDLH/UL27/11/2018314,592.00314,592.00",,,
2413216,2413216,14/06/2018,CREACION DE LOS SERVICIOS DE TRANSITABILIDAD PEATONAL Y VEHICULAR EN LA CALLE LAS VEGAS DEL CENTRO POBLADO LAS VEGAS DEL DISTRITO DE SICCHEZ - PROVINCIA DE AYABACA - DEPARTAMENTO DE PIURA,ACTIVO,PROYECTO DE INVERSION,SI,OPMI DE LA MUNICIPALIDAD PROVINCIAL DE AYABACA - PIURA,UF DE LA MUNICIPALIDAD PROVINCIAL DE AYABACA,UEI DE LA MUNICIPALIDAD PROVINCIAL DE AYABACA,VIABLE,NO,TRANSPORTE - TRANSPORTE URBANO - VÍAS URBANAS,18/07/2018,"3,109,256.69",149,SI,NO,12/04/2019,05/12/2020,"4,527,752.59",0.0,0.0,"4,527,752.59","4,527,752.59","35,000.00",0.8 %,"4,492,752.59",MAY-2019,JUL-2021,,,,
2413976,2413976,30/05/2018,MEJORAMIENTO DEL SERVICIO RECREACIONAL EN EL PARQUE SANCHEZ ARTEAGA NIÑO HEROE DEL A.H. TALARITA - CASTILLA DEL DISTRITO DE CASTILLA - PROVINCIA DE PIURA - DEPARTAMENTO DE PIURA,ACTIVO,PROYECTO DE INVERSION,SI,OPMI DE LA MUNICIPALIDAD DISTRITAL DE CASTILLA,UF DE LA MUNICIPALIDAD DISTRITAL DE CASTILLA,UEI DE LA MUNICIPALIDAD DISTRITAL DE CASTILLA,VIABLE,NO,AMBIENTE - GESTIÓN INTEGRAL DE LA CALIDAD AMBIENTAL - CONSERVACIÓN Y AMPLIACIÓN DE LAS ÁREAS VERDES Y ORNATO PÚBLICO,30/05/2018,"847,263.53","11,453",SI,SI,19/03/2019,29/10/2024,"982,105.79",0.0,0.0,"982,105.79","982,105.79","201,399.11",20.5 %,"780,706.68",ABR-2019,SET-2020,"1EJECUCIÓN DE LA OBRA ¿MEJORAMIENTO DEL SERVICIO RECREACIONAL EN EL PARQUE SANCHEZ ARTEAGA NIÑO HEROE DEL A.H TALARITA DEL DISTRITO DE CASTILLA - PIURA¿. META: AREA RECREACIONAL Y ACCESOS.CONSORCIO GYS TELPERU021-2019-MDC-GAYF-SGL28/10/2019211,133.00211,133.00",,,
2414035,2414035,25/04/2018,MEJORAMIENTO DEL SERVICIO DE AGUA PARA RIEGO DE LOS CANALES SANTA ISABEL SECTOR SAN ANTONIO DESDE LA PROGRESIVA 5+555 HASTA LA 8+905 Y CANAL CERRITOS SECTOR SAN SEBASTIAN; DESDE LA PROGRESIVA 0+348 A 1+348 DEL DISTRITO DE CRISTO NOS VALGA - PROVINCIA DE SECHURA - DEPARTAMENTO DE PIURA,ACTIVO,PROYECTO DE INVERSION,SI,OPMI DE LA MUNICIPALIDAD PROVINCIAL DE SECHURA,UF DE LA MUNICIPALIDAD PROVINCIAL DE SECHURA,UEI DE LA MUNICIPALIDAD PROVINCIAL DE SECHURA,VIABLE,NO,AGROPECUARIA - RIEGO - INFRAESTRUCTURA DE RIEGO,26/04/2018,"7,066,063.41","1,137",NO,NO,01/10/2018,01/12/2018,"7,066,063.41",0.0,0.0,"7,066,063.41","7,066,063.41","30,000.00",0.4 %,"7,036,063.41",JUN-2019,JUN-2019,,,,
2414276,2414276,21/12/2018,MEJORAMIENTO Y AMPLIACION DEL  PUESTO DE SALUD DEL PRIMER NIVEL DE ATENCION  I-2 DE LA LOCALIDAD DE POTRERILLO DEL DISTRITO DE LAS LOMAS - PROVINCIA DE PIURA - DEPARTAMENTO DE PIURA,ACTIVO,PROYECTO DE INVERSION,SI,OPMI DE LA MUNICIPALIDAD DISTRITAL DE LAS LOMAS,UF DE LA MUNICIPALIDAD DISTRITAL DE LAS LOMAS,UEI DE LA MUNICIPALIDAD DISTRITAL DE LAS LOMAS,VIABLE,NO,SALUD - SALUD INDIVIDUAL - ATENCIÓN MÉDICA BÁSICA,29/12/2018,"1,295,110.47","1,851",SI,SI,01/12/2020,10/06/2024,"1,229,821.31",0.0,0.0,"1,229,821.31","1,229,821.31","41,367.56",3.4 %,"1,188,453.75",JUL-2019,AGO-2020,,,,
2414453,2414453,12/03/2019,"MEJORAMIENTO DEL SERVICIO DE AGUA PARA RIEGO DE LOS CANALES ""LAGUNA VERDE-EL CHORRO- EL HUASIMO- EL CHAQUIRO-EL MANGO-EL CHOLOQUE-CASA VIEJA- LA MARGARITA-EL FAICAL-JAHUAY-EL CERESO - LA LUCUMA- EL                                                                     JAHUAY-EL CURA-EL CACAO-PAITURAN-LA PAPAYA- EL OVERITO - EL HUAYAQUIL Y EL COMEJEN  EN EL CASERIO EL PASAJE - DISTRITO DE HUARMACA - PROVINCIA DE HUANCABAMBA - DEPARTAMENTO DE PIURA  DISTRITO DE HUARMACA - PROVINCIA DE HUANCABAMBA - D",ACTIVO,PROYECTO DE INVERSION,NO,OPMI DE LA MUNICIPALIDAD DISTRITAL DE HUARMACA,UF DE LA MUNICIPALIDAD DISTRITAL DE HUARMACA,UEI DE LA MUNICIPALIDAD DISTRITAL DE HUARMACA,VIABLE,NO,AGROPECUARIA - RIEGO - INFRAESTRUCTURA DE RIEGO,13/03/2019,"8,191,399.08",102,SI,SI,01/12/2020,02/02/2023,"7,928,219.18",0.0,0.0,"7,928,219.18","7,928,219.18","133,900.00",1.7 %,"7,794,319.18",DIC-2019,AGO-2021,,,,
2414493,2414493,10/07/2018,MEJORAMIENTO DEL SERVICIO DE PARTICIPACIÓN VECINAL EN EL CASERÍO PASAPAMPA DEL DISTRITO DE HUANCABAMBA - PROVINCIA DE HUANCABAMBA - DEPARTAMENTO DE PIURA,ACTIVO,PROYECTO DE INVERSION,NO,OPMI DE LA MUNICIPALIDAD PROVINCIAL DE HUANCABAMBA,UF DE LA MUNICIPALIDAD PROVINCIAL DE HUANCABAMBA,UEI DE LA MUNICIPALIDAD PROVINCIAL DE HUANCABAMBA,VIABLE,NO,"PLANEAMIENTO, GESTIÓN Y RESERVA DE CONTINGENCIA - GESTIÓN - INFRAESTRUCTURA Y EQUIPAMIENTO",12/07/2018,"374,987.35",165,SI,SI,10/09/2018,24/02/2019,"417,440.47",0.0,0.0,"417,440.47","417,440.47","415,563.75",99.6 %,"1,876.71",OCT-2018,AGO-2019,"1CONTRATACION DE EJECUCION DE LA OBRA MEJORAMIENTO DEL SERVICIO DE PARTICIPACION VECINAL EN EL CASERIO PASAPAMPA DISTRITO DE HUANCABAMBA PROVINCIA DE HUANCABAMBA - PIURAINVERSIONES JYTA E.I.R.L.2826/11/2018383,987.00383,987.00",,,
2414498,2414498,10/07/2018,MEJORAMIENTO DEL SERVICIO DE PARTICIPACIÓN VECINAL EN EL CASERÍO VISTA ALEGRE DEL DISTRITO DE HUANCABAMBA - PROVINCIA DE HUANCABAMBA - DEPARTAMENTO DE PIURA,ACTIVO,PROYECTO DE INVERSION,NO,OPMI DE LA MUNICIPALIDAD PROVINCIAL DE HUANCABAMBA,UF DE LA MUNICIPALIDAD PROVINCIAL DE HUANCABAMBA,UEI DE LA MUNICIPALIDAD PROVINCIAL DE HUANCABAMBA,VIABLE,NO,"PLANEAMIENTO, GESTIÓN Y RESERVA DE CONTINGENCIA - GESTIÓN - INFRAESTRUCTURA Y EQUIPAMIENTO",12/07/2018,"357,564.77",179,SI,SI,10/09/2018,24/02/2019,"411,920.48",0.0,0.0,"411,920.48","411,920.48","409,972.33",99.5 %,"1,948.14",OCT-2018,AGO-2019,"1CONTRATACION DE EJECUCION DE LA OBRA MEJORAMIENTO DEL SERVICIO DE PARTICIPACION VECINAL EN EL CASERIO VISTA ALEGRE DISTRITO DE HUANCABAMBA PROVINCIA DE HUANCABAMBA - PIURAINVERSIONES JYTA E.I.R.L.2726/11/2018377,971.00377,971.00",,,
2414961,2414961,17/04/2018,MEJORAMIENTO DEL SERVICIO AGRÍCOLA MEDIANTE EL USO DE SEMILLAS CERTIFICADAS EN EL CASERÍO EL PORVENIR - DISTRITO DE EL CARMEN DE LA FRONTERA - PROVINCIA DE HUANCABAMBA - DEPARTAMENTO DE PIURA,ACTIVO,PROYECTO DE INVERSION,NO,OPMI DE LA MUNICIPALIDAD DISTRITAL DE CARMEN DE LA FRONTERA,UF DE LA MUNICIPALIDAD DISTRITAL DE CARMEN DE LA FRONTERA,UEI DE LA MUNICIPALIDAD DISTRITAL DE CARMEN DE LA FRONTERA,VIABLE,NO,AGROPECUARIA - AGRARIO - INOCUIDAD AGROALIMENTARIA,21/04/2018,"100,603.5",200,SI,SI,01/06/2018,30/04/2019,"100,603.5",0.0,0.0,"100,603.5","100,603.5","52,590.01",52.3 %,"48,013.49",JUN-2018,ABR-2019,,,,
2415369,2415369,16/10/2018,"CREACION DEL SISTEMA DE REDES DE AGUA Y ALCANTARILLADO EN LOS AA.HH SAN VALENTIN, VIRGEN DE GUADALUPE ANEXO ALMIRANTE MIGUEL GRAU Y AMPLIACION AA.HH KEIKO SOFIA II ETAPA DE LA PARTE ALTA DE PAITA PAITA DEL DISTRITO DE PAITA - PROVINCIA DE PAITA - DEPARTAMENTO DE PIURA",ACTIVO,PROYECTO DE INVERSION,NO,OPMI DE LA MUNICIPALIDAD PROVINCIAL DE PAITA,UF DE LA MUNICIPALIDAD PROVINCIAL DE PAITA,UEI DE LA MUNICIPALIDAD PROVINCIAL DE PAITA,VIABLE,NO,SANEAMIENTO - SANEAMIENTO - SANEAMIENTO URBANO,16/10/2018,"1,193,995.37","3,250",SI,SI,02/12/2019,05/05/2021,"3,079,573.39",0.0,0.0,"3,079,573.39","3,079,573.39","2,805,611.38",91.1 %,"273,962.01",OCT-2018,DIC-2021,"1CREACION DEL SISTEMA DE REDES DE AGUA Y ALCANTARILLADO EN LOS AA.HH SAN VALENTIN, VIRGEN DE GUADALUPE ANEXO ALMIRANTE MIGUEL GRAU Y AMPLIACION AA.HH KEIKO SOFIA II ETAPA DE LA PARTE ALTA DE PAITA PAITA DEL DISTRITO DE PAITA ,PROVINCIA DE PAITA,DEPARTAMENTO DE PIURACONSORCIO CONSTRUCTOR SAN VALENTINCONTRATO 20-2021-MPP03/08/20212,855,217.002,855,217.00",,,
2415638,2415638,23/08/2018,MEJORAMIENTO DEL SERVICIO DE ALCANTARILLADO EN EL AA.HH SEÑOR DE LOS MILAGROS PAITA DEL DISTRITO DE PAITA - PROVINCIA DE PAITA - DEPARTAMENTO DE PIURA,ACTIVO,PROYECTO DE INVERSION,NO,OPMI DE LA MUNICIPALIDAD PROVINCIAL DE PAITA,UF DE LA MUNICIPALIDAD PROVINCIAL DE PAITA,UEI DE LA MUNICIPALIDAD PROVINCIAL DE PAITA,VIABLE,"SI, en el marco de la Reconstrucción con Cambios",SANEAMIENTO - SANEAMIENTO - SANEAMIENTO URBANO,16/10/2018,"214,416.79",390,NO,SI,01/05/2019,01/06/2019,"214,416.79",0.0,0.0,"214,416.79","214,416.79","22,000.00",10.3 %,"192,416.79",DIC-2019,MAR-2020,,,,
2415910,2415910,22/05/2018,MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD VIAL Y PEATONAL EN EL AAHH PRIMERO DE JUNIO DEL DISTRITO DE PAITA - PROVINCIA DE PAITA - DEPARTAMENTO DE PIURA,ACTIVO,PROYECTO DE INVERSION,SI,OPMI DE LA MUNICIPALIDAD PROVINCIAL DE PAITA,UF DE LA MUNICIPALIDAD PROVINCIAL DE PAITA,UEI DE LA MUNICIPALIDAD PROVINCIAL DE PAITA,VIABLE,NO,TRANSPORTE - TRANSPORTE URBANO - VÍAS URBANAS,09/07/2018,"14,107,811.21","2,028",SI,SI,03/09/2020,30/12/2023,"12,820,793.87",0.0,0.0,"12,820,793.87","12,820,793.87","167,880.7",1.3 %,"12,652,913.17",OCT-2020,DIC-2020,,,,
2415957,2415957,22/06/2018,"CREACION DE UN CENTRO LÚDICO EN LA UPIS LUIS ANTONIO EGUIGUREN, SECTOR COSCOMBA NORTE  DISTRITO DE PIURA - PROVINCIA DE PIURA - DEPARTAMENTO DE PIURA",ACTIVO,PROYECTO DE INVERSION,SI,OPMI DE LA MUNICIPALIDAD PROVINCIAL DE PIURA,UF DE LA MUNICIPALIDAD PROVINCIAL DE PIURA,UEI DE LA MUNICIPALIDAD PROVINCIAL DE PIURA,VIABLE,NO,PROTECCIÓN SOCIAL - ASISTENCIA SOCIAL - PROTECCIÓN DE POBLACIONES EN RIESGO,04/07/2018,"1,495,199.98",162,SI,SI,24/06/2019,11/07/2025,"1,880,308.74",0.0,0.0,"1,880,308.74","1,880,308.74","1,203,946.28",64 %,"676,362.46",NOV-2018,DIC-2020,"1CONTRATACION DEL PROYECTO CREACION DE UN CENTRO LUDICO EN LA UPIS LUIS ANTONIO EGUIGUREN SECTOR COSCOMBA NORTE DISTRITO DE PIURA PROVINCIA DE PIURA DEPARTAMENTO DE PIURA.CONSTRUCTORA UNICA S.A.C.CONTRATO Nº 008-2019-GM/MPP06/09/20191,384,100.001,384,100.00","1SERVICIO DE CONSULTORIA PARA LA SUPERVISION DE LA OBRA CREACION DE UN CENTRO LUDICO EN LA UPIS LUIS ANTONIO EGUIGUREN SECTOR COSCOMBA NORTE DISTRITO DE PIURA PROVINCIA DE PIURA DEPARTAMENTO DE PIURAJC PROYECTOS  Y  CONSULTORIAS  S.A.C.CONTRATO Nº 38-2019-OL/MPP03/10/201945,900.0045,900.00",,
2415980,2415980,19/12/2018,MEJORAMIENTO DE INFRAESTRUCTURA PARA EVACUACION DE AGUAS PLUVIALES Y ESTABILIZACION DE TALUD EN ZONAS VULNERABLES DEL AH 13 DE JULIO  DISTRITO DE PAITA - PROVINCIA DE PAITA - DEPARTAMENTO DE PIURA,ACTIVO,PROYECTO DE INVERSION,SI,OPMI DE LA MUNICIPALIDAD PROVINCIAL DE PAITA,UF DE LA MUNICIPALIDAD PROVINCIAL DE PAITA,UEI DE LA MUNICIPALIDAD PROVINCIAL DE PAITA,VIABLE,NO,SANEAMIENTO - SANEAMIENTO - SANEAMIENTO URBANO,19/12/2018,"234,785.51","1,986",NO,SI,01/10/2019,01/12/2019,"234,785.51",0.0,0.0,"234,785.51","234,785.51",0.00,0 %,"234,785.51",,,,,,
2416213,2416213,21/06/2018,MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA PARA RIEGO DEL CANAL SANTA ANA 6 LOCALIDADES DEL DISTRITO DE SAN MIGUEL DE EL FAIQUE - PROVINCIA DE HUANCABAMBA - DEPARTAMENTO DE PIURA,ACTIVO,PROYECTO DE INVERSION,SI,OPMI DEL GOBIERNO REGIONAL PIURA,GERENCIA SUB REGIONAL MORROPON HUANCABAMBA,UEIGSRMH,VIABLE,NO,AGROPECUARIA - RIEGO - INFRAESTRUCTURA DE RIEGO,28/06/2018,"5,257,061.22","2,027",SI,SI,01/12/2018,30/06/2023,"6,454,926.4",0.0,0.0,"6,454,926.4","6,454,926.4","265,138.32",4.1 %,"6,189,788.08",OCT-2018,NOV-2021,,"1ELABORACIÓN DEL EXPEDIENTE TÉCNICO DEL PROYECTO: ""MEJORAMIENTO Y AMPLIACIÓN DEL SERVICIO DE AGUA PARA RIEGO DEL CANAL SANTA ANA, 6 LOCALIDADES DEL DISTRITO DE SAN MIGUEL DEL FAIQUE - PROVINCIA DE HUANCABAMBA - DEPARTAMENTO DE PIURA""MORALES CHUNGA MARCELINO01814/11/2018181,807.00181,807.00",,
