nombre,n_informes,region
RAYMUNDO FUENTES ORMACHEA,0,cusco
EDITH CASTRO VALLENAS,0,cusco
VANESSA RONDAN CCORIMANYA,0,cusco
BENEDICTO ENRIQUEZ HUAMANI,0,cusco
HENRY UGARTE TIJERO,0,cusco
NAZARIO CELSO ARELLANO CHOQUE,0,cusco
ARMANDO CALLAPINA HUAMAN,0,cusco
ROLANDO PIZARRO SILVA,2,cusco
WILFREDO OCHOA PAZ,0,cusco
DIEGO ARTURO PEREZ LOVATON,0,cusco
JAVIER ALBAN GALINDO CCALLOCUNTO,2,cusco
YUDITH LAPA CANCHO,0,cusco
ANGEL CUSTODIO HUAMAN GUILLEN,0,cusco
WALTER AMADEO CASTILLO TECSI,0,cusco
ELISEO GARCIA TORRES,2,cusco
LUIS SEYNER PAREDES HERRERA,0,cusco
ELVIS RUPA TARCO,0,cusco
VLADIMIRO CALVO CABALLERO,0,cusco
MARIA JULIA GARCIA GARCIA,1,cusco
KERCY FERDINAND LOPEZ LENES,0,cusco
LEOPOLDO SULCA GONZALES,0,cusco
ANNY MARIELA BONETT DEL ALAMO,0,cusco
NELSA MAURI ALLPACCA,0,cusco
WILIAN AQQUEPUCHO CERVANTES,0,cusco
OSCAR AUGUSTO NACARI QUISPE,2,cusco
SANTY JUNIOR SOLIS QUISPE,0,cusco
DORIS TORRES CAMPOS,3,cusco
LIZ KATERINE TORRES AIRAMPO,1,cusco
HOLGUER BORDA LUZA,0,cusco
GUIDO CAMPOS AZURZA,0,cusco
CARMEN SUNILDA YLLA HUAMANORCO,0,cusco
PAMELA CRISTINA OVIEDO MORALES,0,cusco
EMERSON BORDA LUZA,0,cusco
MARIO LEONCIO GIL GARCIA,0,cusco
JOSE ABELARDO MERCADO CHAVEZ,0,cusco
JUAN CARLOS HUARACA HERMOZA,0,cusco
LUIS CUBA CURIE,0,cusco
BORIS AURELIO CARMONA OCHOA,0,cusco
MARIO GUEVARA PUMA,0,cusco
FLAVIO CIRILO FARFAN RIVERA,0,cusco
JOSE LUIS GALICIA RAMIREZ,2,cusco
GUILLERMO CARRILLO CARRILLO,9,cusco
GUADALUPE ALVAREZ HUALLPAYUNCA,0,cusco
JORGE LUIS YARAHUAMAN MORA,0,cusco
JOSE ANTONIO BECERRA CALLO,0,cusco
TITO JOEL PALOMINO MENDOZA,0,cusco
RAUL PADILLA PEREZ,2,cusco
IRMA ROZAS RIVERA,0,cusco
MILTON CAMILO ROZAS GUTIERREZ,0,cusco
JUAN MAMANI VINO,0,cusco
JAIME RAMOS PAUCAR,1,cusco
ANDRES CLODUALDO OLIVARES MUNOZ,1,cusco
FELIMON VILCA YUCRA,0,cusco
PERCY CHAISA CCOA,1,cusco
JHON RONY FARFAN VILLENA,0,cusco
MABEL JORDAN ARAUJO,0,cusco
LUIS ALBERTO TAIPE HUISA,0,cusco
RICHARD CAMINO QUISPE,2,cusco
JUAN CARLOS ORTIZ ZEGARRA,1,cusco
CARLOS JAVIER VALCARCEL RIVERA,0,cusco
ADA GISSELLA MATEO SALVATIERRA,0,cusco
FLORENCIO CACERES PALMA,0,cusco
ANA CENTENO BORDA,0,cusco
HUGO ALFREDO ESCOBEDO SOTOMAYOR,0,cusco
OSWALDO CHAMBI CCALLA,0,cusco
ZANDER ALBERTO MEZA ALARCON,0,cusco
PAUL ERNESTO INFANTAS ALENCASTRE,0,cusco
JULIO CESAR CAYLLAHUA SUCASAIRE,0,cusco
ISABEL CHOQUENAIRA CHOQUEHUANCA,0,cusco
ROXANA HUILLCA SERGO,0,cusco
JOHN STEVE ORDONEZ MUNOZ,0,cusco
MILANIA MONROY SANGA,0,cusco
EDWIN PALMA MORA,2,cusco
BRIAN BERNARD LIZONDE ANDRADE,0,cusco
JUAN CARLOS VALDEZ CRUCES,1,cusco
FERNANDO DIAZ FARFAN,2,cusco
OMAR KARELL BACA MOREANO,1,cusco
WALTER TAIPE TACO,0,cusco
LUIS ADOLFO VITORINO CHAVEZ,0,cusco
ERNESTO CAZORLA CORNEJO,0,cusco
VANESSA OCON LEIVA,0,cusco
JENNER HUGO DURAND ROBLES,4,cusco
SAMUEL NILTON AYALA HUILLCA,0,cusco
EVELIN MADERA GONZALES,0,cusco
ROGER CCONISLLA NOA,0,cusco
HENRY RODOLFO CARBAJAL SICLLA,0,cusco
LUIS ALFREDO SANTOS SANTOS,9,cusco
MIJHAEL GAMARRA MORVELI,0,cusco
IVAN CARDENA HAYLLARO,0,cusco
JUAN EMILIO CUSIHUALLPA HINOJOSA,0,cusco
JULIO EDGAR MACHACA CRUZ,0,cusco
ROLANDO MAYTA URURI,0,cusco
ROLANDO RIMACHY ZEVALLOS,0,cusco
MARILIN LEON ARAPA,0,cusco
BENJAMIN TEODORO AUCAPURI CUSI,0,cusco
ZANYID ERICK HUAMAN MEZA,0,cusco
EDWAR JOSEPH ARIZACA ROMERO,0,cusco
EDDER CRISTHIAN GUTIERREZ QUISPE,0,cusco
MARIANO ASUNCION CASTELLANOS HUMPIRE,1,cusco
LUIS ENRIQUE MAMANI CHIRINOS,0,cusco
EDDY ERNESTO LOZANO SIFUENTES,1,cusco
DIANA HILDA TUPAYACHI CORDOVA,0,cusco
ABEL HUAMAN PUMA,5,cusco
ADOLFO QUISPE CONDORCAHUA,0,cusco
JOSE MANUEL LUNA VILLAFUERTE,0,cusco
RURU MABEL HURTADO MUNOZ,0,cusco
VICTOR JUAN ZEA GUTIERREZ,0,cusco
ISAIAS MAQQUE RAMIREZ,0,cusco
RICARDO GUIDO SORIA NIETO,0,cusco
MANUEL CASAFRANCA SANTOS,0,cusco
MIRIAM MADELAINE OLIVERA GONZALEZ,0,cusco
EYDE FABIOLA YANQUI ATA,0,cusco
CLIFF RICHARD CAMA MOLLE,1,cusco
WILFREDO LUQUE MENDOZA,1,cusco
HUGO MAMANI CHOQUETAYPE,0,cusco
JHONY VLADIMIR LUQUE QUISPE,0,cusco
RAMIRO CARDENAS MUNOZ,0,cusco
ERICK AIMITUMA CURO,0,cusco
WILSON SANCHEZ MORMONTOY,2,cusco
TANIA MARTINA HUERTA BOLARTE,1,cusco
JHOSELIM JUDITH ORTIZ DE ORUE QUIRITA,0,cusco
SARA ARANIBAR CASTANEDA,0,cusco
ALEX SANDY MAZA SAICO,0,cusco
DIANA ZORAIDA ALARCON PAIVA,0,cusco
YURI ZHUKOV CARDENOSO APARICIO,0,cusco
MICHAEL WERNER GONZALES ROSADO,0,cusco
WILFREDO SONCCO HILARES,0,cusco
NELY SAIRE QUISPE,0,cusco
ALFREDO MAMANI AROSQUIPA,0,cusco
CESAR AUGUSTO QUILCA VERGARA,0,cusco
MARIO JESUS CHAMBI CALLA,0,cusco
BERNARDO EVARISTO SOTO LUJAN,0,cusco
DAVID EDUARDO CASTELO RODRIGUEZ,0,cusco
MARIA ELENA UGARTE LARICO,0,cusco
EFRAIN F SOLORZANO FRISANCHO,0,cusco
ALEX HUMBERTO BELLOTA CACERES,4,cusco
RUSBEL SAUL CARDENAS GALLEGOS,0,cusco
RONI SOTOMAYOR MASIAS,0,cusco
FLORENCIO SAIRE YUCRA,0,cusco
OSCAR ALBERTO SANCHEZ ESTRADA,3,cusco
FLOR DE MARIA CAMINADA QUISPE,0,cusco
EBER BERNA ARAGON,2,cusco
ERASMO VELARDE ANDRADE,0,cusco
CARLOS HERRERA HANAMPA,0,cusco
MIGUEL APAZA CHOQQUE,0,cusco
BLANCA ANGELICA DEL MAR TORRES,2,cusco
JESSICA MARIBEL MAMANI MOYA,0,cusco
CARLOS OMAR VALLEJOS VELASQUEZ,0,cusco
BORIS URQUIZO WARTHON,0,cusco
DANIEL PARDO CHUQUIPAY,0,cusco
JHON ATIQUIPA ANCCO,0,cusco
MIDWUAR LAVILLA ZUNIGA,0,cusco
EULOGIA MILAGROS CARRION VILLALTA,1,cusco
RENE CHAVEZ GONZALES,4,cusco
FREDY ALFARO HERRERA,2,cusco
SUSINOVA RIOS DIAZ,1,cusco
ANTONIO RAMIRO JESUS BUENO LAZO,0,cusco
JOSE CARLOS DAZA PALMA,0,cusco
RONAL TUERO BUSTINZA,0,cusco
VICTOR ESPINOZA CUSI,0,cusco
YERKO MIRKO ZAVALETA OTAZU,0,cusco
VICENTA CRISTINA NINA MONTIEL,0,cusco
VLADIMIR LIZARRAGA MORALES,1,cusco
ROXANA BALTAZAR MONGE,0,cusco
RICHART RUBEN CHAVEZ GONZALES,0,cusco
OMAR IPENZA BARAZORDA,1,cusco
DINO SOTO JARA,0,cusco
ADILSON CAHUATA CABALLERO,0,cusco
RENE ERNESTO SERRANO VARGAS,0,cusco
JUAN JOSE ESTRADA CHILE,0,cusco
LEANDRO HUAMANI PALOMINO,1,cusco
CARLOS EMILIO CAHUANA GIL,0,cusco
EDDY DANIEL CHACON FLOREZ,0,cusco
JAIME WALTER CRUZ TORRES,0,cusco
MANUEL JESUS VARGAS RAMOS,1,cusco
ELSA SOLIS LAYME,0,cusco
YNDIRA YUDIT CHAVEZ VELASQUEZ,0,cusco
JOSE WILFREDO CALLASI QUISPE,0,cusco
CHRISTIAN SEVERO RIVERO RUIZ,0,cusco
ENRIQUE ARAOZ VERA,2,cusco
IGOR ZUBILETA PEREZ,0,cusco
HEMERZON SALCEDO CADENA,0,cusco
LUDWIN WILFREDO CASTILLO QUISPE,0,cusco
EDISON MOLINA HERRERA,1,cusco
WILBERT JHOEL OJEDA UNTIVEROS,0,cusco
ALEX JHOEL COLQUEHUANCA SULLA,0,cusco
SALVADOR CRUZ QUISPE,2,cusco
KETY CONSUELO QUISPE BLANCO,0,cusco
MARCO HUAMAN CHALLCO,0,cusco
FRANCLIN FUENTES CHURA,0,cusco
ERNESTO ALCAZAR SALAS,0,cusco
SILVINO ROY LOYAGA VALDEIGLESIAS,0,cusco
NELLY ELVIRA MARTELL CASTILLO,0,cusco
EDDY CESAR TITO RAMOS,0,cusco
MARCO AURELIO SURCO SUTTA,0,cusco
EDWIN VALENCIA RAMIREZ,1,cusco
LAYSA IRENE AGUILAR FLORES,0,cusco
MONICA ROSA QUISPE CCAMA,0,cusco
HERMINIO ROMERO MORENO,0,cusco
RUTH ROSMERY TTITO QUISPE,0,cusco
ALEXANDER ZUNIGA HINOJOSA,1,cusco
GEORGE FERNANDO MONTEAGUDO HUANCA,1,cusco
GLADYS ISABEL MUJICA ZEVALLOS,0,cusco
WILBERT TOCRE QUINTANA,0,cusco
JORGE LUIS VELASCO CABALA,0,cusco
ALLAN MANUEL CARBAJAL RIVERA,1,cusco
JAQUELINE CJURO HUACAC,0,cusco
NILDA JANAMPA HUAMANI,0,cusco
EDISON VERA PACHECO,0,cusco
CUSTODIA ALVAREZ CABRERA,0,cusco
VERONICA ESPIRILLA QUISPE,0,cusco
ERIC VITALIANO ESCOBEDO ASPAJO,0,cusco
GERMAN RAMIRO DUENAS MARMANILLO,0,cusco
BETTY AMALIA ALVAREZ MONTEROLA,0,cusco
CARLOS JESUS BACA GARCIA,3,cusco
HECTOR PLINIO PACHECO PONCE,0,cusco
JORGE DANIEL FARFAN ESCALANTE,0,cusco
MARIA ELISA PALOMINO ALAGON,1,cusco
FREDY CONDORHUAMAN CHALLCO,1,cusco
JAVIER QUISPE HUAQUIPACO,1,cusco
FREDDY ROLANDO FLOREZ VIVANCO,0,cusco
HENRY FERNANDEZ GUEVARA,1,cusco
HERMINIO CCAHUATA HUAMAN,0,cusco
ALEX VALENCIA PACHECO,1,cusco
WILBER CLEMENTE SALAS QUISPE,0,cusco
VANESSA IRENE PARRA PARRA,1,cusco
NOE GIOVANNY CASTILLA MOSCOSO,0,cusco
JUAN TAMATA CASTILLO,0,cusco
CLARA NATHALIA AMASIFUEN CANAYO,0,cusco
PAOLO DENNIS TORRES CABEZAS,2,cusco
JANETTE LAURA LACAVERATZ UCANANI,0,cusco
ROGER CACERES CAJAS,0,cusco
CRISTIAN DEL AGUILA LOPEZ,5,cusco
LUCHO CHAMPI QUISPE,0,cusco
ROLANDO QUISPE FLORES,9,cusco
KARIN AYDEE VARGAS CASTILLO,0,cusco
JAVIER ALFREDO PANDURO FERNANDEZ,1,cusco
EDGARD ACURIO CONDE,0,cusco
NATALY PAOLA PUMARAIME QUISPE,0,cusco
ROMMEL RAMIRO TAGLE SOLORZANO,0,cusco
GERMAN HUAYAPA NOA,0,cusco
JOSUE VILLA SAIRE,0,cusco
YIMI SAN GUZMAN OJEDA,0,cusco
LIZBETH QUISPE SARAVIA,2,cusco
ABEL DUENAS CUSIHUALLPA,0,cusco
YOVANA CARTAGENA GORDILLO,0,cusco
MIRIAM GLENYS HUISA MAMANI,0,cusco
ADRIEL LLACTAHUAMANI HUACHACA,0,cusco
VALERIO DURAN LUCANA,0,cusco
ALBERTO ROMERO MAMANI,6,cusco
ALEX CAHUA ARAGON,0,cusco
INGRID FLORES TRIVENO,0,cusco
CARLOS FERNANDO MELENDEZ GAMARRA,0,cusco
REYNALDO FLORES LEON,3,cusco
RICARDO SACK MONTERO CALLO,0,cusco
LUZMILA FIGUEROA DELGADO,0,cusco
ANTHONY BREZNEV SEGOVIA LEON,0,cusco
BERNER CASTILLO QUISPE,0,cusco
PEDRO RAUL VALDIVIA MOJOROVICHT,0,cusco
DONALD CONDO QUISPE,0,cusco
RENE ABELARDO LOVON FERNADEZ,0,cusco
ARTURO AMERICO CORDOVA FARFAN,0,cusco
HELMUR SAUL VELASQUEZ RAMIREZ,0,cusco
JAVIER LORENZO QUITO RIVERA,0,cusco
ROBERT HERRERA HERRERA,1,cusco
JULIO FERNANDO JAEN RODRIGUEZ,2,cusco
YOHAN HURTADO RIVERA,1,cusco
ZILA GARAY PINTO,0,cusco
SARIAH E CARPIO MENDOZA,0,cusco
ANANI MADRID MORALES,0,cusco
BARTOLOME MOROCHO BACA,0,cusco
DARWIN GARCES PEREZ,0,cusco
REYNA VILMA OJEDA MAMANI,0,cusco
MARYLIA ESCALANTE OJEDA,1,cusco
ALVARO MARIN CASAFRANCA,0,cusco
CESAR AUGUSTO MACEDO MOSTAJO,0,cusco
EDWIN OLIVERA DIAZ,0,cusco
JUVENAL EDITHON VALVERDE ZUVILETA,0,cusco
CARLOS RAMOS ROMERO,1,cusco
MARIO ARMANDO MAYTA QUISPE,1,cusco
RENZO GONZALO BOZA PAREJA,0,cusco
ISAIAS BARRIENTOS LIMA,0,cusco
MARCO ANTONIO CAJALEON ASENCIOS,6,cusco
JOSEP PRO JORDAN,2,cusco
ALFREDO QUISPE MORA,1,cusco
CIRO OMAR BARRIENTOS RUIZ,0,cusco
CARLOS AMILKAR GUTIERREZ BACA,0,cusco
MILAGRITOS FIGUEROA GAMARRA,0,cusco
PAULO JESUS VARASTEGUI LUCERO,0,cusco
SANDRO GAMARRA SONCCO,0,cusco
CESAR GAMARRA ORTIZ,4,cusco
JORGE ACURIO SAAVEDRA,0,cusco
MERY LUZ MASCO ARRIOLA,0,cusco
FERNANDO ALFREDO JAEN AIMA,1,cusco
MARIETTA ELIZABETH VARGAS GIRAUD,0,cusco
CIRO AUGUSTO CORDOVA ESQUIVEL,0,cusco
FREDY SAAVEDRA VALDERRAMA,0,cusco
ROGER RONAL QUISPE GUTIERREZ,1,cusco
ZENON CABALLERO PARRA,0,cusco
WILBERT CACERES HUILLCA,0,cusco
JESSICA VALLOSKA SALCEDO GUEVARA,0,cusco
ARIAN JARET PALOMARES PACHECO,0,cusco
MARIO CALIZAYA BOBADILLA,0,cusco
ROBERT ESPINOZA CRUZ,1,cusco
DANTE CABALLERO CUBA,1,cusco
JOSE IGNACIO NAVARRETE VERA,0,cusco
JUAN ARTURO VASQUEZ PUMARICRA,0,cusco
DINA MOLINA SILVA,0,cusco
MAYWUA VIRGINIA CORNEJO VILLENA,0,cusco
GABRIELA PALIZA ROZAS,0,cusco
LIMBERG WALTER UTRILLA MEGO,0,cusco
YANMARCO ANTONIO JUSTO SALAZAR,0,cusco
DAYVI JIMMY VILLEGAS HUARCAYA,0,cusco
GINNA KELLY DEL MILAGRO RUIZ PEREZ,0,cusco
MICHAEL AMAU JAIMES,0,cusco
WILBER LAPA BERROCAL,1,cusco
DINO LUCIO QUISPE GUZMAN,0,cusco
RUBEN YAPURA BAYONA,0,cusco
ANA OJEDA MUNOZ,0,cusco
JOSE DALGUERRE ORDONEZ,0,cusco
LUIS FEDERICO COVARRUBIAS CHOCANO,2,cusco
GILMA JESSICA CARDENAS REYES,0,cusco
ZONIA FRECIA ESCALANTE PANCORBO,0,cusco
MARTIN GENARO HILARES LUNA,0,cusco
JORGE FERNANDO VELAZCO DEL ALAMO,0,cusco
WILBERT SILVA CACERES,0,cusco
MARIA ELENA FARFAN ZUNIGA,1,cusco
JOSE NILO ANDIA FUENTES,0,cusco
LUIS MIGUEL LORENZO AROTINCO,0,cusco
PEDRO CESAR VILLANUEVA YARIN,0,cusco
KATY ROSELLA PONCE LUDENA,0,cusco
YURI JHON AGUILAR HUAYTAN,0,cusco
AGUEDO HUAMANI HUAYHUA,0,cusco
GRIMANESA PERALTA CRUZ,0,cusco
CARLOS ZANABRIA GOMEZ,0,cusco
MARIO CUMPA CAYURI,0,cusco
EFRAIN SILVA CANAL,1,cusco
JORGE CUMPA VERA,0,cusco
JUAN ALBERTO CANO CACERES,1,cusco
TIMOTEO JUAN GALINDO PAQUIYAURI,0,cusco
ANGEL AURELIO ROJAS QUISPE,2,cusco
MILAGROS DYANA PRUDENCIO FLOREZ,0,cusco
EDWIN PEREYRA NINA,0,cusco
CARLOS ERNESTO VIDAL LOPEZ,1,cusco
YURY MANUEL YANEZ CHAVEZ,0,cusco
BORIS WILDE CALLUARI ESPINOZA,0,cusco
CHRISTIAN CHEVARRIA MAR,0,cusco
ALBERTO CARDENAS ANAYA,6,cusco
JULIO PALOMINO HUAMAN,1,cusco
SANDRA BARRIGA HUARAHUARA,0,cusco
GANDHY CESAR DELGADO CAMPOS,0,cusco
FERNANDO NINA LAURA,0,cusco
JAVIER MAX PEREZ RAMOS,3,cusco
ADOLFO ZAVALETA QUISPE,0,cusco
AIDE ALMANZA MAMANI,0,cusco
BETSY CHIRINOS ZUNIGA,0,cusco
NATALIA CANTERO LOAYZA,0,cusco
ALEJO CCAYYAMARCA ROJAS,0,cusco
CARLOS FAUSTO FERNANDEZ MAMANI,0,cusco
MARINO CCORIMANYA GUTIERREZ,0,cusco
JUAN GORKI HURTADO FIGUEROA,0,cusco
JAVIER ABDON HUARANCA VENEGAS,0,cusco
RICHARD EDISON BUSTAMANTE CAHUANA,0,cusco
CARMEN ROSA HUAMAN QUISPE,1,cusco
PATRICIA ROXANA PAREDES CENTENO,0,cusco
NORBERTO CURASI MENDOZA,0,cusco
ZENON HUAYTA PACCO,0,cusco
MARIA ISABEL AUCATINCO AUCATINCO,0,cusco
MARIA ELENA CCOA DELGADO,0,cusco
FRANCIS LUZ VEGAS SANCHEZ,1,cusco
MARCO ANTONIO REYES REYNA,1,cusco
ROLING CUICAPUSA CCANTO,0,cusco
EMERSON VELA SARAVIA,0,cusco
DANY RICARDO VIDALON ROMO,0,cusco
RUDECINDO MAMANI HUAMAN,0,cusco
ERICK MORALES ALPACA,0,cusco
LUCIA SEGOVIA VIDAL,0,cusco
RENZO SIGUENAS ROSAS,0,cusco
LENI CIPRIANO CORNEJO TAMO,0,cusco
JUAN ALEJO RIVERA,0,cusco
VICTOR ANTONIO GONZA CUSIPUMA,0,cusco
ROBERTO ANDRES NINA MONTIEL,0,cusco
CESAR BERNARDO QUISPE MERCADO,0,cusco
LUCILA JESUS MENDOZA VELARDE,0,cusco
CESAR ENER DOMINGUEZ VILLA,0,cusco
HELMER SIERRA PORRAS,0,cusco
NELLY GARIBAY HEREDIA,1,cusco
EVERT HUMPIRE HUARCAYA,0,cusco
JOSE VICTOR VALENCIA VERA,5,cusco
OSCAR QUISPE CCORIMANYA,1,cusco
LUIS ALBERTO CONDORI LLAMAC,0,cusco
PERCY VILLAVICENCIO CUSIQUISPE,0,cusco
PAULINA HUISA CHAMPI,0,cusco
JESUS MANUEL HUANQUI LIMPE,0,cusco
SHEYLA APAZA SALCEDO,0,cusco
KARINA MAMANI PATINO,0,cusco
EFRAIN RAMIRO APARICIO CAMPANA,0,cusco
CCOLQQUE RUBHER CCOLQQUE,0,cusco
SERBASTINA CHAUPI CHAINA,0,cusco
SAICO JUAN YAULI,0,cusco
NORMA OLARTE ALEGRIA,0,cusco
AMERICO FERNANDEZ VACA,0,cusco
YASMINA VALDIVIA ROCA,0,cusco
YESENIA NANCY GUTIERREZ QUISPE,1,cusco
PABLO APAZA HUANCA,0,cusco
ROLANDO MARTINEZ LAQUIHUANACO,0,cusco
JUSTINO TUPAYACHI MAR,0,cusco
ENA EVELYN ARAGON RAMIREZ,0,cusco
RUTH MERY CONDORI QUISPE,0,cusco
CINTHYA CHACALLA POLO,0,cusco
NATALI ANADEIDA VALENCIA OVIEDO,0,cusco
MARIELA PAREDES CENTENO,0,cusco
MARCELA CASTILLO VARGAS,0,cusco
ROSA ANGELICA NINANTAY CACERES,0,cusco
ALBERTO PINTO CCUNO,0,cusco
MARCELINA MENDOZA VELAZQUES,0,cusco
JUAN MOISES GUTIERREZ FLOREZ,0,cusco
DANCY SONIA LABRA HUAMANVILCA DE AVENDANO,0,cusco
AMELIA AYDE RAMOS CHURA,0,cusco
GABRIELA ANDREA URRUCHI BEJAR,0,cusco
BRAULIO DOMINGUEZ ZUNIGA,0,cusco
ELMER LEON VASQUEZ,6,cusco
JAYRA MAYELA MAYHUA CURO,0,cusco
MARIELA MEJIA HUMANTICA,0,cusco
RICHAD VASQUEZ TINTAYA,0,cusco
JAVIER QUISPE QUISPE,8,cusco
JUAN CARLOS HUAMAN HUILLCA,1,cusco
JUAN JOSE ANCAYPURO PEZO,0,cusco
DANTE ROSSEL BLANCO CONDORHUACHO,0,cusco
JUSTINO CONDORI CAJIGAS,0,cusco
AYDEE URQUIZO QUISPE,1,cusco
GSURI MILENA PAGAN LUNA,0,cusco
ROSA LUZ HALANOKCA SUMA,0,cusco
ROXANA ESCOBAR MONTEVILLER,0,cusco
CARLOS IVAN HUALLPA SUNA,0,cusco
JOSE ANTONIO VALENZUELA SALAS,3,cusco
ELIO WALTER CCANQUE CURASI,0,cusco
ARTURO CHANI CHOQUEMAQUE,0,cusco
DANIEL SUCA LIMA,0,cusco
MARLENI BERNO CHAVEZ,0,cusco
MELVI LUCIA RAMOS NUNEZ,0,cusco
GERARDO PACHECO FLORES,2,cusco
URBANO HUAMANGUILLA AMAUT,0,cusco
RICHAR MATIAS CHALCO LUQUE,0,cusco
RICHAD MATIAS CHALCO LUQUE,0,cusco
RICHARD MATIAS CHALCO LUQUE,0,cusco
NELSON BUSTAMANTE GUEVARA,0,cusco
WILFREDO QUISPE PUMAYALLI,0,cusco
DANDY CARDENAS TICONA,1,cusco
CESAR AUGUSTO DIAZ NIETO,1,cusco
JUAN DE LA CRUZ HACHO CONDORI,0,cusco
GONZALO PINO SEBASTIAN,0,cusco
FLOR PEREYRA ROCA,1,cusco
KEILA TURCO MORALES,0,cusco
BENEDICTO HUILLCA SUNI,0,cusco
YANETH YUCRA AYALA,0,cusco
VALERIO MENDOZA SUNI,0,cusco
GERARDO LUPO IMATA,0,cusco
DEIVE ASTERIO ZAMORA LOPEZ,0,cusco
DARWIN ARGANDONA SALAZAR,0,cusco
LUIS FERNANDO FIGUEROA GONZALES,5,cusco
FAUSTO ROLDAN ROLDAN,0,cusco
EFRAIN SANTA CRUZ FONSECA,0,cusco
YHOSIO CARHUASUICA PUMACAHUA,0,cusco
ARTHUR DIMAS CARPIO DURAND,0,cusco
REDDICK MANUEL BELLIDO JIHUALLANCA,0,cusco
RUDY GERONIMO ACHIRI CHOQUEPUMA,0,cusco
MIGUEL APARICIO VASQUEZ QQUEHUE,0,cusco
JUAN CARLOS FARFAN CHOQUE,3,cusco
CLAUDIA VILLANO PEREZ,0,cusco
ALICIA HUAMAN QUISPE,2,cusco
EDILBERTO RIVAS DEL POZO,0,cusco
MARIA PILAR ROMAN VILLACORTA,0,cusco
MARIA TERESA CESPEDES CABALLERO,0,cusco
ESTEBAN MAIHUIRE HUILLCA,0,cusco
SAUL ZARATE NOA,0,cusco
JULIAN ZUZUNAGA HUAMANTICA,0,cusco
PAULINA TACO LLAVE,0,cusco
ELIAS FARFAN GOMEZ,0,cusco
CARLOS JUVENAL LAZO CARDENAS,0,cusco
RUBEN PAREDES SARMIENTO,0,cusco
MARIO CONDORI MEZA,1,cusco
MARIO QUISPE LAIME,1,cusco
JUAN CARLOS VILLAFUERTE SANTA CRUZ,0,cusco
ERIKA ARAUJO CAYO,0,cusco
EUFRACIA ZAVALETA CCANCHI,0,cusco
YOJHAN MONTALVO QUISPE,0,cusco
HILARIO TACO TACO,0,cusco
MADAI PEQQUENA SUCA,0,cusco
ESTANISLAO RIMACHI NUNONCCA,0,cusco
VILVA CASTRO HUANCA,0,cusco
RIDER DUENAS FARFAN,0,cusco
JULIO CESAR CONDORI CONDORI,1,cusco
ROLANDO CENTENO TERAN,0,cusco
MAYKOLT SOSA LOVATON,0,cusco
YENI SALAS DAVILA,0,cusco
GLADYS ALVAREZ MUNOZ,2,cusco
EDWIN ARISTIDES SONCCO HALANOCCA,0,cusco
JUAN JESUS PANIAGUA PANCORBO,0,cusco
WILBERT MONTESINOS INQUILTUPA,0,cusco
VIRGINIA SUPO TORDOYA,0,cusco
EDER PILARES VILLAVICENCIO,0,cusco
MEDALIT YESSICA SUCASACA SURCO,0,cusco
ROCIO MERCEDES FIGUEROA CHOQQUE,0,cusco
GISELLA CCANCHI CHAVEZ,0,cusco
INES CHILLIHUA PACCO,0,cusco
MARY LUZ QUISPE HUAYTA,0,cusco
HEIDI MASHENKA ROJAS TECSI,0,cusco
RICHARD JUAN CORONADO BARTOLO,0,cusco
DANIEL PAZ FLORES,1,cusco
AMELL EDISON ASTURIMA HUANACO,0,cusco
RUTH NELLY OSCCO ABARCA,0,cusco
HENRY ERICSON DELGADO ALLENDE,0,cusco
INDIRA ANDRADE YABARREBA,0,cusco
HELEN DENISSE ORELLANA SAIRE,0,cusco
NOE JOSE PARI PACHO,0,cusco
DELFIN SABINA MOTTE,0,cusco
WILBERT AROTAIPE ALA,0,cusco
REYNALDO ALFREDO APAZA CHALLCO,0,cusco
NILDA LLANO HUAMAN,0,cusco
NILTON PAZ POBLETE,0,cusco
CHRISTIAN BLANCO VALDEZ,0,cusco
GUSTAVO ANGULO YTURRIAGA,0,cusco
NEDHY FARFAN GONZALES,0,cusco
JORGE VLADIMIRO RAMIREZ VILLAFUERTE,0,cusco
ROMULO ZACARIAS JARA BERNAL,0,cusco
FREDY AGUILAR CONDORI,3,cusco
EFRAIN MAMANI CASTILLO,4,cusco
EVELIN TORRES QUISPICUSI,0,cusco
ARLEY HUALLPA RICALDE,0,cusco
NOEMI AGUILAR PERALTA,1,cusco
HECTOR DOMINGUEZ MENDOZA,3,cusco
HELMUT HERCILLA BERRIO,0,cusco
NESTOR LAURA DURAN,0,cusco
EMILIO CHINO CHUNO,0,cusco
FAUSTO STEVE MORAN APAZA,0,cusco
JOSE LUIS ALVAREZ AGUIRRE,5,cusco
CESAR JULIAN COILA VILCA,0,cusco
JULIO CESAR CHURATA CRUZ,0,cusco
MOISES VARGAS GALARRETA,1,cusco
CLARA HUAMAN CASTILLA,0,cusco
GLORIA DELGADO SEGURA,0,cusco
DANTE VARGAS RODRIGUEZ,5,cusco
ALICIA PICHON GARCIA,0,cusco
ZORAIDA ALEJANDRINA LA FUENTE PENA,0,cusco
DOMINGA PAIVA VILLAFUERTE,0,cusco
ASUNCION M HUANCACHOQUE COSIO,1,cusco
JAKELIN MILUSKA PINO RAMIREZ,0,cusco
JOHN HEISON BAZAN ALBITRES,0,cusco
